state,pumano,hhid,serialno,pnum,sex,race,age
35,500,7758,2010000000000,6,1,2,2
35,500,7758,2010000000000,3,2,2,1
35,500,7760,2010000000000,1,1,2,2
35,500,7760,2010000000000,2,2,1,2
35,500,7761,2010000000000,2,1,3,2
35,500,7761,2010000000000,1,2,3,3
35,500,7762,2010000000000,4,2,3,2
35,500,7762,2010000000000,3,1,2,2
35,500,7762,2010000000000,5,1,2,2
35,500,7762,2010000000000,1,2,2,2
35,500,7762,2010000000000,2,1,2,2
35,500,7768,2010000000000,2,2,2,1
35,500,7768,2010000000000,1,2,2,2
35,500,7768,2010000000000,4,1,2,1
35,500,7768,2010000000000,5,2,2,2
35,500,7768,2010000000000,3,1,2,1
35,500,7773,2010000000000,3,1,3,2
35,500,7773,2010000000000,1,1,3,2
35,500,7773,2010000000000,2,2,3,2
35,500,7774,2010000000000,1,1,2,3
35,500,7774,2010000000000,2,2,2,3
35,500,7776,2010000000000,2,2,2,1
35,500,7776,2010000000000,3,2,2,2
35,500,7776,2010000000000,1,1,2,2
35,500,7780,2010000000000,1,1,1,3
35,500,7782,2010000000000,4,2,2,1
35,500,7782,2010000000000,1,2,1,2
35,500,7782,2010000000000,2,1,2,2
35,500,7782,2010000000000,3,2,2,2
35,500,7783,2010000000000,2,2,3,2
35,500,7783,2010000000000,1,1,2,2
35,500,7785,2010000000000,4,1,2,1
35,500,7785,2010000000000,1,2,1,2
35,500,7785,2010000000000,2,1,2,2
35,500,7785,2010000000000,3,2,2,2
35,500,7788,2010000000000,1,1,3,2
35,500,7788,2010000000000,3,2,3,2
35,500,7788,2010000000000,2,1,3,2
35,500,7789,2010000000000,1,2,3,3
35,500,7789,2010000000000,3,1,3,2
35,500,7789,2010000000000,2,2,3,2
35,500,7793,2010000000000,2,1,3,2
35,500,7793,2010000000000,4,2,3,1
35,500,7793,2010000000000,3,2,3,1
35,500,7793,2010000000000,1,2,3,2
35,500,7797,2010000000000,2,2,1,2
35,500,7797,2010000000000,1,1,1,2
35,500,7797,2010000000000,3,1,1,1
35,500,7798,2010000000000,5,1,1,1
35,500,7798,2010000000000,4,1,1,1
35,500,7798,2010000000000,3,2,1,1
35,500,7798,2010000000000,7,1,1,1
35,500,7798,2010000000000,1,2,1,2
35,500,7798,2010000000000,6,1,1,1
35,500,7798,2010000000000,2,1,1,2
35,500,7800,2010000000000,1,2,1,2
35,500,7805,2010000000000,2,1,2,2
35,500,7805,2010000000000,1,2,2,2
35,500,7810,2010000000000,2,2,3,2
35,500,7810,2010000000000,1,2,3,2
35,500,7810,2010000000000,3,1,3,2
35,500,7811,2010000000000,1,1,2,3
35,500,7815,2010000000000,1,1,1,3
35,500,7815,2010000000000,2,2,1,3
35,500,7818,2010000000000,2,2,1,2
35,500,7818,2010000000000,4,2,1,1
35,500,7818,2010000000000,3,1,1,1
35,500,7818,2010000000000,1,1,1,2
35,500,7819,2010000000000,5,1,2,1
35,500,7819,2010000000000,1,1,2,2
35,500,7819,2010000000000,4,2,2,1
35,500,7819,2010000000000,3,2,2,2
35,500,7819,2010000000000,2,2,2,2
35,500,7820,2010000000000,4,2,1,1
35,500,7820,2010000000000,1,1,1,2
35,500,7820,2010000000000,2,1,1,1
35,500,7820,2010000000000,3,2,1,1
35,500,7826,2010000000000,1,1,2,2
35,500,7833,2010000000000,3,2,2,1
35,500,7833,2010000000000,1,2,2,2
35,500,7833,2010000000000,2,1,1,2
35,500,7834,2010000000000,2,2,3,1
35,500,7834,2010000000000,1,2,3,2
35,500,7834,2010000000000,3,2,3,1
35,500,7834,2010000000000,4,2,3,1
35,500,7834,2010000000000,5,1,3,1
35,500,7841,2010000000000,1,2,1,2
35,500,7841,2010000000000,2,1,1,2
35,500,7841,2010000000000,3,1,1,1
35,500,7841,2010000000000,4,1,1,1
35,500,7842,2010000000000,2,1,2,1
35,500,7842,2010000000000,1,2,1,2
35,500,7847,2010000000000,2,2,2,2
35,500,7847,2010000000000,6,2,2,2
35,500,7847,2010000000000,1,1,2,2
35,500,7847,2010000000000,3,1,2,2
35,500,7847,2010000000000,5,2,2,2
35,500,7847,2010000000000,4,1,2,2
35,500,7848,2010000000000,1,1,1,2
35,500,7848,2010000000000,2,2,2,2
35,500,7848,2010000000000,3,2,2,1
35,500,7850,2010000000000,3,2,1,1
35,500,7850,2010000000000,4,2,1,1
35,500,7850,2010000000000,1,2,1,2
35,500,7850,2010000000000,2,1,1,2
35,500,7856,2010000000000,2,2,1,2
35,500,7856,2010000000000,1,1,1,2
35,500,7858,2010000000000,4,2,2,1
35,500,7858,2010000000000,2,2,2,2
35,500,7858,2010000000000,1,2,2,2
35,500,7858,2010000000000,3,2,2,1
35,500,7861,2010000000000,1,1,1,2
35,500,7861,2010000000000,2,2,1,2
35,500,7863,2010000000000,1,1,3,2
35,500,7863,2010000000000,2,1,1,2
35,500,7865,2010000000000,1,2,3,3
35,500,7865,2010000000000,2,2,3,2
35,500,7865,2010000000000,3,2,3,2
35,500,7865,2010000000000,4,2,3,2
35,500,7865,2010000000000,5,2,3,1
35,500,7865,2010000000000,6,2,3,1
35,500,7865,2010000000000,7,1,3,1
35,500,7865,2010000000000,8,1,3,1
35,500,7865,2010000000000,9,1,3,1
35,500,7865,2010000000000,10,2,3,1
35,500,7865,2010000000000,11,1,3,1
35,500,7865,2010000000000,12,1,3,2
35,500,7869,2010000000000,1,1,2,3
35,500,7869,2010000000000,2,2,2,3
35,500,7884,2010000000000,1,1,3,2
35,500,7887,2010000000000,4,1,2,1
35,500,7887,2010000000000,6,1,2,1
35,500,7887,2010000000000,5,1,2,1
35,500,7887,2010000000000,2,2,2,2
35,500,7887,2010000000000,1,1,2,2
35,500,7887,2010000000000,3,1,2,1
35,500,7895,2010000000000,2,2,2,2
35,500,7895,2010000000000,1,1,1,2
35,500,7898,2010000000000,1,1,1,2
35,500,7898,2010000000000,2,2,1,2
35,500,7902,2010000000000,1,1,2,2
35,500,7902,2010000000000,3,2,2,1
35,500,7902,2010000000000,4,2,2,2
35,500,7902,2010000000000,2,2,2,1
35,500,7908,2010000000000,1,2,3,2
35,500,7908,2010000000000,3,2,3,2
35,500,7908,2010000000000,2,1,3,2
35,500,7908,2010000000000,5,2,3,1
35,500,7908,2010000000000,6,2,3,1
35,500,7908,2010000000000,4,1,3,1
35,500,7910,2010000000000,4,2,1,2
35,500,7910,2010000000000,1,2,2,2
35,500,7910,2010000000000,2,1,2,1
35,500,7910,2010000000000,3,1,2,1
35,500,7915,2010000000000,2,2,3,2
35,500,7915,2010000000000,1,1,3,2
35,500,7915,2010000000000,4,2,3,2
35,500,7915,2010000000000,3,1,3,2
35,500,7918,2010000000000,1,2,1,2
35,500,7918,2010000000000,3,2,1,1
35,500,7918,2010000000000,4,1,1,1
35,500,7918,2010000000000,2,1,1,1
35,500,7929,2010000000000,1,1,2,2
35,500,7929,2010000000000,2,2,1,3
35,500,7932,2010000000000,2,1,3,2
35,500,7932,2010000000000,1,2,3,3
35,500,7935,2010000000000,3,1,2,1
35,500,7935,2010000000000,4,1,2,1
35,500,7935,2010000000000,1,1,2,2
35,500,7935,2010000000000,2,2,2,2
35,500,7938,2010000000000,1,1,1,3
35,500,7938,2010000000000,2,2,2,2
35,500,7947,2010000000000,1,2,1,2
35,500,7947,2010000000000,2,1,1,2
35,500,7949,2010000000000,1,2,1,3
35,500,7956,2010000000000,1,1,2,2
35,500,7958,2010000000000,1,2,3,3
35,500,7961,2010000000000,1,2,3,3
35,500,7961,2010000000000,2,1,3,2
35,500,7961,2010000000000,3,2,3,2
35,500,7961,2010000000000,9,2,3,1
35,500,7961,2010000000000,5,1,3,2
35,500,7961,2010000000000,4,2,3,2
35,500,7961,2010000000000,10,1,3,1
35,500,7961,2010000000000,7,2,3,1
35,500,7961,2010000000000,6,2,3,2
35,500,7961,2010000000000,13,2,3,1
35,500,7961,2010000000000,12,1,3,1
35,500,7961,2010000000000,11,2,3,1
35,500,7961,2010000000000,8,2,3,1
35,500,7963,2010000000000,2,2,1,2
35,500,7963,2010000000000,1,2,1,2
35,500,7966,2010000000000,2,1,3,1
35,500,7966,2010000000000,1,2,3,2
35,500,7966,2010000000000,5,2,3,1
35,500,7966,2010000000000,4,1,3,1
35,500,7966,2010000000000,3,1,3,1
35,500,7969,2010000000000,2,1,2,2
35,500,7969,2010000000000,3,2,2,1
35,500,7969,2010000000000,1,2,2,2
35,500,7977,2010000000000,2,2,2,2
35,500,7977,2010000000000,1,2,2,2
35,500,7983,2010000000000,2,1,1,2
35,500,7983,2010000000000,3,1,1,1
35,500,7983,2010000000000,1,2,1,2
35,500,7984,2010000000000,2,1,1,2
35,500,7984,2010000000000,1,2,1,3
35,500,7992,2010000000000,5,1,3,1
35,500,7992,2010000000000,1,1,3,2
35,500,7992,2010000000000,4,1,3,2
35,500,7992,2010000000000,3,1,3,2
35,500,7992,2010000000000,2,2,3,2
35,500,7995,2010000000000,1,2,1,2
35,500,7998,2010000000000,2,1,1,2
35,500,7998,2010000000000,1,2,1,2
35,500,7999,2010000000000,1,1,1,2
35,500,7999,2010000000000,2,2,1,2
35,500,8001,2010000000000,1,2,1,3
35,500,8003,2010000000000,1,1,1,3
35,500,8003,2010000000000,2,2,1,3
35,500,8004,2010000000000,2,2,2,2
35,500,8004,2010000000000,1,2,2,2
35,500,8004,2010000000000,3,1,2,1
35,500,8004,2010000000000,4,1,2,2
35,500,8006,2010000000000,5,1,2,1
35,500,8006,2010000000000,3,2,2,1
35,500,8006,2010000000000,1,1,2,2
35,500,8006,2010000000000,2,2,2,2
35,500,8006,2010000000000,4,1,2,1
35,500,8007,2010000000000,1,2,2,3
35,500,8011,2010000000000,2,2,2,2
35,500,8011,2010000000000,1,1,1,2
35,500,8013,2010000000000,3,1,3,3
35,500,8013,2010000000000,1,2,2,3
35,500,8013,2010000000000,2,1,2,1
35,500,8015,2010000000000,1,1,1,2
35,500,8020,2010000000000,2,2,2,2
35,500,8020,2010000000000,4,2,2,1
35,500,8020,2010000000000,3,1,2,1
35,500,8020,2010000000000,1,1,2,2
35,500,8023,2010000000000,1,1,2,2
35,500,8034,2010000000000,1,1,1,3
35,500,8034,2010000000000,2,2,2,3
35,500,8038,2010000000000,1,1,1,2
35,500,8038,2010000000000,2,2,1,2
35,500,8038,2010000000000,4,2,1,1
35,500,8038,2010000000000,5,2,1,1
35,500,8038,2010000000000,3,1,1,1
35,500,8040,2010000000000,1,2,2,2
35,500,8040,2010000000000,4,1,2,2
35,500,8040,2010000000000,3,2,2,2
35,500,8040,2010000000000,2,1,1,2
35,500,8041,2010000000000,1,2,1,3
35,500,8052,2010000000000,1,1,1,3
35,500,8053,2010000000000,1,1,1,2
35,500,8053,2010000000000,2,2,1,2
35,500,8057,2010000000000,1,1,2,2
35,500,8057,2010000000000,5,2,2,1
35,500,8057,2010000000000,2,2,2,2
35,500,8057,2010000000000,3,1,2,1
35,500,8057,2010000000000,4,2,2,1
35,500,8064,2010000000000,1,2,1,2
35,500,8065,2010000000000,1,2,3,2
35,500,8065,2010000000000,3,1,3,1
35,500,8065,2010000000000,2,1,3,2
35,500,8067,2010000000000,1,2,1,2
35,500,8067,2010000000000,3,2,1,3
35,500,8067,2010000000000,2,1,2,2
35,500,8068,2010000000000,3,2,2,1
35,500,8068,2010000000000,4,1,2,1
35,500,8068,2010000000000,1,1,2,2
35,500,8068,2010000000000,2,2,2,2
35,500,8082,2010000000000,2,2,1,3
35,500,8082,2010000000000,1,1,1,3
35,500,8098,2010000000000,2,1,1,3
35,500,8098,2010000000000,1,2,1,2
35,500,8106,2010000000000,1,1,1,3
35,500,8106,2010000000000,2,2,1,3
35,500,8108,2010000000000,2,2,1,2
35,500,8108,2010000000000,1,1,1,2
35,500,8114,2010000000000,1,1,1,2
35,500,8120,2010000000000,2,1,2,2
35,500,8120,2010000000000,1,2,2,2
35,500,8125,2010000000000,2,1,3,1
35,500,8125,2010000000000,1,2,3,2
35,500,8125,2010000000000,3,1,3,2
35,500,8128,2010000000000,4,1,2,1
35,500,8128,2010000000000,7,2,2,2
35,500,8128,2010000000000,5,2,2,1
35,500,8128,2010000000000,6,1,2,1
35,500,8128,2010000000000,2,2,2,2
35,500,8128,2010000000000,3,1,2,2
35,500,8128,2010000000000,1,1,2,2
35,500,8131,2010000000000,3,2,3,2
35,500,8131,2010000000000,1,1,2,2
35,500,8131,2010000000000,2,2,2,1
35,500,8141,2010000000000,1,2,3,3
35,500,8142,2010000000000,1,1,1,2
35,500,8143,2010000000000,2,1,2,2
35,500,8143,2010000000000,3,1,2,1
35,500,8143,2010000000000,1,2,2,2
35,500,8145,2010000000000,2,1,2,2
35,500,8145,2010000000000,1,2,2,2
35,500,8145,2010000000000,3,1,2,2
35,500,8149,2010000000000,1,2,1,2
35,500,8152,2010000000000,1,1,1,2
35,500,8152,2010000000000,2,2,1,2
35,500,8153,2010000000000,4,2,2,2
35,500,8153,2010000000000,1,2,2,2
35,500,8153,2010000000000,2,1,2,2
35,500,8153,2010000000000,3,1,2,2
35,500,8161,2010000000000,1,1,2,2
35,500,8161,2010000000000,2,1,2,2
35,500,8162,2010000000000,2,2,2,1
35,500,8162,2010000000000,1,2,2,2
35,500,8163,2010000000000,2,2,2,2
35,500,8163,2010000000000,1,2,2,2
35,500,8163,2010000000000,4,2,2,1
35,500,8163,2010000000000,3,1,2,1
35,500,8166,2010000000000,2,2,1,1
35,500,8166,2010000000000,1,1,1,3
35,500,8173,2010000000000,5,1,2,1
35,500,8173,2010000000000,4,2,2,1
35,500,8173,2010000000000,1,1,2,2
35,500,8173,2010000000000,3,1,2,2
35,500,8173,2010000000000,2,2,2,2
35,500,8180,2010000000000,6,1,2,1
35,500,8180,2010000000000,4,1,2,1
35,500,8180,2010000000000,1,2,2,2
35,500,8180,2010000000000,3,2,2,2
35,500,8180,2010000000000,2,2,2,2
35,500,8180,2010000000000,5,1,2,1
35,500,8187,2010000000000,1,1,1,2
35,500,8187,2010000000000,2,2,1,2
35,500,8188,2010000000000,1,2,1,2
35,500,8189,2010000000000,8,1,2,1
35,500,8189,2010000000000,7,2,2,1
35,500,8189,2010000000000,6,1,2,2
35,500,8189,2010000000000,1,1,2,2
35,500,8189,2010000000000,3,2,2,2
35,500,8189,2010000000000,4,1,2,2
35,500,8189,2010000000000,2,2,2,2
35,500,8189,2010000000000,5,2,2,2
35,500,8195,2010000000000,1,2,2,2
35,500,8195,2010000000000,2,2,1,2
35,500,8197,2010000000000,1,1,1,2
35,500,8197,2010000000000,2,2,1,2
35,500,8201,2010000000000,1,2,1,3
35,500,8203,2010000000000,5,2,3,1
35,500,8203,2010000000000,6,1,3,1
35,500,8203,2010000000000,8,1,3,2
35,500,8203,2010000000000,7,1,3,1
35,500,8203,2010000000000,3,1,3,2
35,500,8203,2010000000000,2,2,3,2
35,500,8203,2010000000000,1,2,3,2
35,500,8203,2010000000000,4,2,3,2
35,500,8211,2010000000000,1,1,3,2
35,500,8211,2010000000000,2,2,3,2
35,500,8211,2010000000000,6,1,3,1
35,500,8211,2010000000000,4,1,3,1
35,500,8211,2010000000000,5,2,3,1
35,500,8211,2010000000000,3,1,3,2
35,500,8213,2010000000000,1,1,1,3
35,500,8213,2010000000000,2,2,1,3
35,500,8225,2010000000000,2,1,1,3
35,500,8225,2010000000000,1,2,1,3
35,500,8227,2010000000000,1,2,1,2
35,500,8227,2010000000000,2,1,1,2
35,500,8229,2010000000000,1,2,2,2
35,500,8229,2010000000000,2,2,2,2
35,500,8233,2010000000000,1,2,2,2
35,500,8238,2010000000000,3,2,2,1
35,500,8238,2010000000000,1,2,2,2
35,500,8238,2010000000000,2,1,2,1
35,500,8245,2010000000000,1,2,2,3
35,500,8245,2010000000000,2,1,2,3
35,500,8249,2010000000000,1,1,1,2
35,500,8250,2010000000000,1,2,3,2
35,500,8251,2010000000000,1,1,1,3
35,500,8253,2010000000000,1,1,1,2
35,500,8256,2010000000000,3,2,2,2
35,500,8256,2010000000000,1,2,2,2
35,500,8256,2010000000000,2,1,2,2
35,500,8256,2010000000000,4,1,2,1
35,500,8257,2010000000000,2,1,2,2
35,500,8257,2010000000000,1,2,1,2
35,500,8261,2010000000000,1,2,1,2
35,500,8261,2010000000000,2,1,1,2
35,500,8263,2010000000000,3,2,3,2
35,500,8263,2010000000000,2,2,3,2
35,500,8263,2010000000000,5,2,3,2
35,500,8263,2010000000000,4,2,3,2
35,500,8263,2010000000000,1,1,3,2
35,500,8268,2010000000000,1,2,2,2
35,500,8268,2010000000000,2,1,2,2
35,500,8269,2010000000000,4,2,3,2
35,500,8269,2010000000000,7,1,3,1
35,500,8269,2010000000000,6,2,3,1
35,500,8269,2010000000000,1,2,3,2
35,500,8269,2010000000000,3,1,3,1
35,500,8269,2010000000000,2,1,3,2
35,500,8269,2010000000000,5,2,3,2
35,500,8270,2010000000000,4,2,2,1
35,500,8270,2010000000000,5,1,2,1
35,500,8270,2010000000000,3,2,2,1
35,500,8270,2010000000000,2,2,2,2
35,500,8270,2010000000000,1,1,2,2
35,500,8272,2010000000000,2,2,2,2
35,500,8272,2010000000000,1,1,2,2
35,500,8274,2010000000000,1,1,1,2
35,500,8274,2010000000000,2,2,1,2
35,500,8279,2010000000000,2,1,1,2
35,500,8279,2010000000000,1,2,1,2
35,500,8283,2010000000000,1,2,2,2
35,500,8283,2010000000000,2,1,2,3
35,500,8284,2010000000000,4,1,2,1
35,500,8284,2010000000000,1,1,2,2
35,500,8284,2010000000000,2,2,2,2
35,500,8284,2010000000000,3,2,2,1
35,500,8284,2010000000000,5,1,2,1
35,500,8285,2010000000000,1,1,2,2
35,500,8290,2010000000000,3,2,2,2
35,500,8290,2010000000000,1,1,2,2
35,500,8290,2010000000000,2,1,2,1
35,500,8298,2010000000000,2,1,1,1
35,500,8298,2010000000000,1,2,1,2
35,500,8299,2010000000000,2,2,1,3
35,500,8299,2010000000000,1,2,1,2
35,500,8305,2010000000000,1,1,2,3
35,500,8311,2010000000000,1,2,2,2
35,500,8311,2010000000000,2,1,2,1
35,500,8311,2010000000000,3,2,2,1
35,500,8311,2010000000000,5,1,2,2
35,500,8311,2010000000000,4,1,2,1
35,500,8312,2010000000000,2,1,3,2
35,500,8312,2010000000000,1,2,3,3
35,500,8313,2010000000000,2,2,2,3
35,500,8313,2010000000000,1,1,2,3
35,500,8316,2010000000000,1,2,3,2
35,500,8316,2010000000000,5,1,3,2
35,500,8316,2010000000000,4,2,3,1
35,500,8316,2010000000000,3,2,3,1
35,500,8316,2010000000000,2,1,3,1
35,500,8321,2010000000000,1,2,1,2
35,500,8325,2010000000000,1,1,2,2
35,500,8325,2010000000000,2,2,1,2
35,500,8331,2010000000000,1,1,2,2
35,500,8333,2010000000000,1,2,3,2
35,500,8333,2010000000000,2,1,3,1
35,500,8333,2010000000000,3,1,3,1
35,500,8334,2010000000000,3,2,2,2
35,500,8334,2010000000000,1,2,2,2
35,500,8334,2010000000000,2,1,2,2
35,500,8335,2010000000000,2,2,2,1
35,500,8335,2010000000000,4,2,2,2
35,500,8335,2010000000000,3,1,2,1
35,500,8335,2010000000000,1,1,2,2
35,500,8341,2010000000000,1,1,1,3
35,500,8355,2010000000000,1,1,3,3
35,500,8355,2010000000000,2,2,3,2
35,500,8355,2010000000000,3,1,3,1
35,500,8357,2010000000000,1,1,2,3
35,500,8358,2010000000000,1,1,3,2
35,500,8358,2010000000000,4,1,2,2
35,500,8358,2010000000000,3,2,2,1
35,500,8358,2010000000000,2,2,3,2
35,500,8360,2010000000000,1,1,2,3
35,500,8360,2010000000000,2,2,2,3
35,500,8365,2010000000000,7,1,3,1
35,500,8365,2010000000000,1,2,3,2
35,500,8365,2010000000000,2,1,3,2
35,500,8365,2010000000000,6,1,3,1
35,500,8365,2010000000000,4,2,3,2
35,500,8365,2010000000000,5,2,3,2
35,500,8365,2010000000000,3,2,3,2
35,500,8366,2010000000000,2,2,1,3
35,500,8366,2010000000000,1,1,1,3
35,500,8371,2010000000000,1,2,2,3
35,500,8374,2010000000000,1,2,2,2
35,500,8374,2010000000000,2,2,2,1
35,500,8386,2010000000000,3,2,3,1
35,500,8386,2010000000000,1,2,3,2
35,500,8386,2010000000000,2,1,3,2
35,500,8386,2010000000000,5,1,3,1
35,500,8386,2010000000000,6,1,3,1
35,500,8386,2010000000000,4,1,3,1
35,500,8389,2010000000000,5,1,1,3
35,500,8389,2010000000000,4,1,1,1
35,500,8389,2010000000000,1,1,1,2
35,500,8389,2010000000000,2,2,1,2
35,500,8389,2010000000000,3,1,1,2
35,500,8396,2010000000000,2,2,1,1
35,500,8396,2010000000000,1,1,1,2
35,500,8396,2010000000000,3,2,2,2
35,500,8398,2010000000000,4,2,2,2
35,500,8398,2010000000000,3,1,2,2
35,500,8398,2010000000000,1,1,2,2
35,500,8398,2010000000000,2,2,1,2
35,500,8402,2010000000000,5,2,3,2
35,500,8402,2010000000000,4,1,3,1
35,500,8402,2010000000000,1,2,3,2
35,500,8402,2010000000000,2,1,3,2
35,500,8402,2010000000000,3,1,3,1
35,500,8406,2010000000000,2,2,1,2
35,500,8406,2010000000000,1,1,2,2
35,500,8408,2010000000000,2,2,1,3
35,500,8408,2010000000000,1,1,1,2
35,500,8412,2010000000000,1,1,1,2
35,500,8418,2010000000000,2,2,1,2
35,500,8418,2010000000000,1,1,1,2
35,500,8418,2010000000000,4,1,1,1
35,500,8418,2010000000000,3,2,1,1
35,500,8419,2010000000000,1,1,2,2
35,500,8420,2010000000000,1,1,2,3
35,500,8420,2010000000000,3,2,2,1
35,500,8420,2010000000000,2,2,2,2
35,500,8428,2010000000000,1,1,1,3
35,500,8428,2010000000000,2,2,1,3
35,500,8435,2010000000000,1,2,2,2
35,500,8438,2010000000000,1,1,1,2
35,500,8438,2010000000000,2,2,1,3
35,500,8440,2010000000000,1,1,2,2
35,500,8440,2010000000000,2,2,2,2
35,500,8442,2010000000000,1,2,3,2
35,500,8442,2010000000000,3,1,3,2
35,500,8442,2010000000000,2,1,3,2
35,500,8447,2010000000000,1,1,1,2
35,500,8449,2010000000000,3,2,2,1
35,500,8449,2010000000000,1,2,2,2
35,500,8449,2010000000000,2,1,2,2
35,500,8449,2010000000000,4,2,2,1
35,500,8450,2010000000000,6,2,2,1
35,500,8450,2010000000000,4,2,2,1
35,500,8450,2010000000000,5,1,2,1
35,500,8450,2010000000000,2,2,2,2
35,500,8450,2010000000000,1,1,2,2
35,500,8450,2010000000000,3,2,2,1
35,500,8456,2010000000000,2,1,3,2
35,500,8456,2010000000000,1,2,3,2
35,500,8456,2010000000000,4,1,3,1
35,500,8456,2010000000000,3,2,3,1
35,500,8458,2010000000000,1,2,1,2
35,500,8458,2010000000000,2,1,2,2
35,500,8470,2010000000000,1,1,2,2
35,500,8470,2010000000000,4,1,2,1
35,500,8470,2010000000000,3,1,2,1
35,500,8470,2010000000000,2,2,2,2
35,500,8475,2010000000000,8,1,3,1
35,500,8475,2010000000000,9,1,3,1
35,500,8475,2010000000000,10,1,3,1
35,500,8475,2010000000000,6,2,3,2
35,500,8475,2010000000000,7,2,3,2
35,500,8475,2010000000000,3,1,3,2
35,500,8475,2010000000000,2,2,3,2
35,500,8475,2010000000000,1,2,3,3
35,500,8475,2010000000000,5,2,3,2
35,500,8475,2010000000000,4,2,3,2
35,500,8482,2010000000000,1,1,3,3
35,500,8482,2010000000000,2,2,3,3
35,500,8484,2010000000000,2,2,1,2
35,500,8484,2010000000000,1,1,1,2
35,500,8484,2010000000000,4,2,1,1
35,500,8484,2010000000000,3,2,1,1
35,500,8490,2010000000000,1,1,2,3
35,500,8490,2010000000000,2,2,2,3
35,500,8490,2010000000000,3,2,2,3
35,500,8502,2010000000000,2,2,1,2
35,500,8502,2010000000000,1,1,1,3
35,500,8504,2010000000000,1,2,2,3
35,500,8504,2010000000000,3,1,2,2
35,500,8504,2010000000000,2,1,2,2
35,500,8505,2010000000000,2,2,1,1
35,500,8505,2010000000000,1,2,1,2
35,500,8517,2010000000000,5,2,3,1
35,500,8517,2010000000000,3,1,3,1
35,500,8517,2010000000000,4,1,3,1
35,500,8517,2010000000000,1,2,3,2
35,500,8517,2010000000000,2,2,3,1
35,500,8520,2010000000000,4,1,3,1
35,500,8520,2010000000000,2,2,3,2
35,500,8520,2010000000000,1,1,3,2
35,500,8520,2010000000000,3,1,3,1
35,500,8521,2010000000000,4,1,3,1
35,500,8521,2010000000000,3,2,3,2
35,500,8521,2010000000000,6,2,3,1
35,500,8521,2010000000000,5,1,3,1
35,500,8521,2010000000000,1,2,3,2
35,500,8521,2010000000000,2,1,3,2
35,500,8525,2010000000000,1,1,2,2
35,500,8528,2010000000000,2,2,2,2
35,500,8528,2010000000000,1,1,1,2
35,500,8528,2010000000000,3,2,1,3
35,500,8529,2010000000000,2,2,1,2
35,500,8529,2010000000000,1,1,1,2
35,500,8538,2010000000000,1,2,2,2
35,500,8539,2010000000000,1,1,2,2
35,500,8541,2010000000000,1,1,2,3
35,500,8541,2010000000000,2,2,2,3
35,500,8544,2010000000000,1,2,1,2
35,500,8551,2010000000000,2,2,2,3
35,500,8551,2010000000000,3,1,2,2
35,500,8551,2010000000000,1,1,2,3
35,500,8556,2010000000000,2,2,3,2
35,500,8556,2010000000000,1,1,3,2
35,500,8557,2010000000000,1,2,3,3
35,500,8557,2010000000000,2,1,3,2
35,500,8557,2010000000000,5,1,3,1
35,500,8557,2010000000000,4,1,3,2
35,500,8557,2010000000000,6,1,3,1
35,500,8557,2010000000000,3,1,3,2
35,500,8565,2010000000000,1,2,1,3
35,500,8565,2010000000000,2,1,1,2
35,500,8566,2010000000000,2,1,2,2
35,500,8566,2010000000000,1,2,2,2
35,500,8566,2010000000000,4,1,2,1
35,500,8566,2010000000000,3,2,2,1
35,500,8568,2010000000000,4,1,3,1
35,500,8568,2010000000000,3,2,3,1
35,500,8568,2010000000000,5,1,3,1
35,500,8568,2010000000000,1,2,3,2
35,500,8568,2010000000000,2,1,3,2
35,500,8569,2010000000000,2,2,1,2
35,500,8569,2010000000000,3,2,1,1
35,500,8569,2010000000000,5,2,1,1
35,500,8569,2010000000000,1,1,1,2
35,500,8569,2010000000000,4,2,1,1
35,500,8572,2010000000000,1,1,1,2
35,500,8584,2010000000000,4,1,3,1
35,500,8584,2010000000000,3,1,3,2
35,500,8584,2010000000000,2,2,3,2
35,500,8584,2010000000000,1,1,3,2
35,500,8585,2010000000000,2,2,1,3
35,500,8585,2010000000000,1,2,1,3
35,500,8587,2010000000000,1,2,1,2
35,500,8589,2010000000000,1,1,2,2
35,500,8589,2010000000000,3,1,2,2
35,500,8589,2010000000000,4,2,2,1
35,500,8589,2010000000000,2,2,2,2
35,500,8592,2010000000000,3,2,1,2
35,500,8592,2010000000000,4,1,1,1
35,500,8592,2010000000000,2,1,1,2
35,500,8592,2010000000000,1,2,1,2
35,500,8598,2010000000000,2,2,2,2
35,500,8598,2010000000000,1,1,2,2
35,500,8599,2010000000000,5,1,2,1
35,500,8599,2010000000000,4,2,2,1
35,500,8599,2010000000000,1,1,2,2
35,500,8599,2010000000000,2,2,1,2
35,500,8599,2010000000000,3,1,2,1
35,500,8602,2010000000000,1,1,2,2
35,500,8602,2010000000000,2,2,2,2
35,500,8607,2010000000000,3,2,2,1
35,500,8607,2010000000000,4,1,2,1
35,500,8607,2010000000000,1,2,2,2
35,500,8607,2010000000000,2,1,2,2
35,500,8609,2010000000000,2,1,1,2
35,500,8609,2010000000000,1,2,1,2
35,500,8613,2010000000000,5,1,3,1
35,500,8613,2010000000000,4,2,3,1
35,500,8613,2010000000000,6,1,3,2
35,500,8613,2010000000000,2,2,3,2
35,500,8613,2010000000000,1,1,3,3
35,500,8613,2010000000000,3,2,3,1
35,500,8617,2010000000000,1,1,2,2
35,500,8617,2010000000000,2,2,2,2
